time,open,high,low,close,volume
03.09.2024 17:00:00.000 UTC,145.765,145.904,145.735,145.898,13818.31
03.09.2024 18:00:00.000 UTC,145.898,145.906,145.77,145.805,19898.78
03.09.2024 19:00:00.000 UTC,145.807,145.833,145.562,145.628,15084.4
03.09.2024 20:00:00.000 UTC,145.629,145.711,145.444,145.454,17092.23
03.09.2024 21:00:00.000 UTC,145.446,145.486,145.376,145.409,587.61
03.09.2024 22:00:00.000 UTC,145.402,145.556,145.271,145.332,7970.26
03.09.2024 23:00:00.000 UTC,145.332,145.395,145.089,145.363,15177.51
04.09.2024 00:00:00.000 UTC,145.365,145.552,144.889,145.174,28485.33
04.09.2024 01:00:00.000 UTC,145.173,145.533,145.142,145.405,16636.43
04.09.2024 02:00:00.000 UTC,145.404,145.504,145.218,145.443,19654.58
04.09.2024 03:00:00.000 UTC,145.444,145.546,145.266,145.31,16707.08
04.09.2024 04:00:00.000 UTC,145.311,145.538,145.21,145.249,16343.39
04.09.2024 05:00:00.000 UTC,145.249,145.256,145.027,145.168,22641.35
04.09.2024 06:00:00.000 UTC,145.165,145.316,144.856,144.874,30391.05
04.09.2024 07:00:00.000 UTC,144.875,145.043,144.753,144.983,39331.32
04.09.2024 08:00:00.000 UTC,144.984,145.23,144.917,145.206,24471.38
04.09.2024 09:00:00.000 UTC,145.209,145.268,145.073,145.105,17337.78
04.09.2024 10:00:00.000 UTC,145.107,145.188,144.935,145.069,14383.21
04.09.2024 11:00:00.000 UTC,145.068,145.092,144.86,144.885,24537.88
04.09.2024 12:00:00.000 UTC,144.89,145.215,144.88,145.074,34951.02
04.09.2024 13:00:00.000 UTC,145.072,145.147,144.748,144.777,45680.16
04.09.2024 14:00:00.000 UTC,144.772,144.772,143.998,144.118,73187.24
04.09.2024 15:00:00.000 UTC,144.118,144.416,144.033,144.306,41484.19
04.09.2024 16:00:00.000 UTC,144.307,144.37,144.01,144.048,29272.91
04.09.2024 17:00:00.000 UTC,144.047,144.081,143.942,144.072,18515.63
04.09.2024 18:00:00.000 UTC,144.078,144.125,143.856,143.888,17291.29
04.09.2024 19:00:00.000 UTC,143.887,143.943,143.793,143.822,20335.13
04.09.2024 20:00:00.000 UTC,143.83,143.872,143.708,143.724,11332.71
04.09.2024 21:00:00.000 UTC,143.721,143.721,143.594,143.642,470.61
04.09.2024 22:00:00.000 UTC,143.642,143.746,143.509,143.621,5497.58
04.09.2024 23:00:00.000 UTC,143.62,143.685,143.183,143.335,16128.41
05.09.2024 00:00:00.000 UTC,143.334,143.802,143.298,143.718,35781.26
05.09.2024 01:00:00.000 UTC,143.717,143.831,143.431,143.702,23142.78
05.09.2024 02:00:00.000 UTC,143.704,143.903,143.605,143.831,22536.69
05.09.2024 03:00:00.000 UTC,143.83,143.878,143.676,143.76,16599.64
05.09.2024 04:00:00.000 UTC,143.76,143.852,143.487,143.574,14366.95
05.09.2024 05:00:00.000 UTC,143.573,143.597,143.32,143.397,15320.37
05.09.2024 06:00:00.000 UTC,143.4,143.45,143.048,143.235,28427.41
05.09.2024 07:00:00.000 UTC,143.237,143.735,143.224,143.611,29841.97
05.09.2024 08:00:00.000 UTC,143.61,143.749,143.526,143.573,29290.21
05.09.2024 09:00:00.000 UTC,143.573,143.646,143.426,143.604,24847.93
05.09.2024 10:00:00.000 UTC,143.602,143.646,143.466,143.491,21591.08
05.09.2024 11:00:00.000 UTC,143.49,143.57,143.414,143.449,22544.45
05.09.2024 12:00:00.000 UTC,143.448,143.598,142.847,143.098,52768.46
05.09.2024 13:00:00.000 UTC,143.098,143.266,143.036,143.192,42710.37
05.09.2024 14:00:00.000 UTC,143.148,144.228,143.148,143.916,64646.17
05.09.2024 15:00:00.000 UTC,143.919,144.024,143.411,143.433,41359.41
05.09.2024 16:00:00.000 UTC,143.432,143.541,143.369,143.433,25879.04
05.09.2024 17:00:00.000 UTC,143.432,143.449,143.194,143.349,22653.44
05.09.2024 18:00:00.000 UTC,143.348,143.481,143.202,143.417,23202.35
05.09.2024 19:00:00.000 UTC,143.418,143.504,143.311,143.458,21095.4
05.09.2024 20:00:00.000 UTC,143.458,143.488,143.375,143.429,11784.59
05.09.2024 21:00:00.000 UTC,143.422,143.44,143.345,143.404,551.37
05.09.2024 22:00:00.000 UTC,143.405,143.454,143.323,143.414,2975.66
05.09.2024 23:00:00.000 UTC,143.411,143.477,143.345,143.385,6944.44
06.09.2024 00:00:00.000 UTC,143.386,143.417,143.15,143.174,21127.48
06.09.2024 01:00:00.000 UTC,143.176,143.363,143.099,143.274,11193.5
06.09.2024 02:00:00.000 UTC,143.274,143.308,143.171,143.198,7604.8
06.09.2024 03:00:00.000 UTC,143.197,143.223,142.983,143.03,9476.62
06.09.2024 04:00:00.000 UTC,143.03,143.031,142.887,142.995,14345.26
06.09.2024 05:00:00.000 UTC,142.992,143.006,142.407,142.605,22875.89
06.09.2024 06:00:00.000 UTC,142.603,142.65,142.253,142.39,36789.97
06.09.2024 07:00:00.000 UTC,142.391,142.536,142.053,142.523,46355.06
06.09.2024 08:00:00.000 UTC,142.522,142.724,142.48,142.612,36090.64
06.09.2024 09:00:00.000 UTC,142.613,142.89,142.592,142.801,23834.32
06.09.2024 10:00:00.000 UTC,142.803,142.957,142.794,142.853,23346.92
06.09.2024 11:00:00.000 UTC,142.853,143.126,142.824,143.058,27893.2
06.09.2024 12:00:00.000 UTC,143.061,144.041,141.986,142.986,56667.51
06.09.2024 13:00:00.000 UTC,142.987,143.898,142.794,143.52,63307.61
06.09.2024 14:00:00.000 UTC,143.519,143.542,142.21,142.439,55856.4
06.09.2024 15:00:00.000 UTC,142.437,142.751,141.762,142.142,81537.08
06.09.2024 16:00:00.000 UTC,142.142,142.665,142.077,142.442,40257.67
06.09.2024 17:00:00.000 UTC,142.444,142.69,142.233,142.423,37468.82
06.09.2024 18:00:00.000 UTC,142.426,142.481,142.243,142.359,31575.14
06.09.2024 19:00:00.000 UTC,142.357,142.477,142.357,142.42,13248.18
06.09.2024 20:00:00.000 UTC,142.416,142.437,142.239,142.251,11468.73
08.09.2024 21:00:00.000 UTC,142.172,142.333,142.045,142.1,1390.18
08.09.2024 22:00:00.000 UTC,142.101,142.31,141.948,142.146,7555.41
08.09.2024 23:00:00.000 UTC,142.144,142.525,142.088,142.487,22018.3
09.09.2024 00:00:00.000 UTC,142.487,142.741,142.414,142.697,35696.06
09.09.2024 01:00:00.000 UTC,142.699,142.98,142.613,142.955,25432.48
09.09.2024 02:00:00.000 UTC,142.956,142.989,142.7,142.817,15944.95
09.09.2024 03:00:00.000 UTC,142.818,142.957,142.637,142.757,19465.14
09.09.2024 04:00:00.000 UTC,142.758,143.091,142.739,142.973,18815.67
09.09.2024 05:00:00.000 UTC,142.972,143.069,142.773,142.911,20312.77
09.09.2024 06:00:00.000 UTC,142.912,143.055,142.795,143.002,40393.69
09.09.2024 07:00:00.000 UTC,143.005,143.358,143.005,143.158,42807.7
09.09.2024 08:00:00.000 UTC,143.159,143.431,143.096,143.38,24616.42
09.09.2024 09:00:00.000 UTC,143.38,143.574,143.264,143.486,28702.47
09.09.2024 10:00:00.000 UTC,143.486,143.777,143.473,143.668,24868.41
09.09.2024 11:00:00.000 UTC,143.668,143.795,143.537,143.609,26874.33
09.09.2024 12:00:00.000 UTC,143.603,143.696,143.093,143.231,28096.13
09.09.2024 13:00:00.000 UTC,143.232,143.232,142.726,142.793,44832.15
09.09.2024 14:00:00.000 UTC,142.792,142.99,142.65,142.737,35271.32
09.09.2024 15:00:00.000 UTC,142.736,143.009,142.715,142.925,33651.64
09.09.2024 16:00:00.000 UTC,142.925,142.952,142.824,142.883,21937.01
09.09.2024 17:00:00.000 UTC,142.88,142.917,142.715,142.814,21399.65
