time,open,high,low,close,volume
21.08.2024 13:00:00.000 UTC,145.776,145.81,145.499,145.739,46521.09
21.08.2024 14:00:00.000 UTC,145.739,146.889,145.411,145.647,53204.53
21.08.2024 15:00:00.000 UTC,145.645,145.647,145.028,145.198,36334.77
21.08.2024 16:00:00.000 UTC,145.2,145.241,145.037,145.191,17881.43
21.08.2024 17:00:00.000 UTC,145.192,145.224,144.939,145.06,14002.38
21.08.2024 18:00:00.000 UTC,145.063,145.063,144.45,144.745,20124.13
21.08.2024 19:00:00.000 UTC,144.744,145.041,144.735,145.006,11998.63
21.08.2024 20:00:00.000 UTC,145.006,145.29,145.006,145.259,7096.17
21.08.2024 21:00:00.000 UTC,145.224,145.224,144.955,145.162,1377.5
21.08.2024 22:00:00.000 UTC,145.163,145.169,144.887,144.891,4517.44
21.08.2024 23:00:00.000 UTC,144.887,145.144,144.843,145.123,8421.56
22.08.2024 00:00:00.000 UTC,145.122,145.437,144.939,145.334,15822.68
22.08.2024 01:00:00.000 UTC,145.33,145.641,145.214,145.614,17369.48
22.08.2024 02:00:00.000 UTC,145.616,145.632,145.371,145.445,16244.76
22.08.2024 03:00:00.000 UTC,145.446,145.482,145.203,145.264,12053.43
22.08.2024 04:00:00.000 UTC,145.263,145.407,144.982,145.132,16683.26
22.08.2024 05:00:00.000 UTC,145.132,145.301,145.011,145.268,12582.05
22.08.2024 06:00:00.000 UTC,145.267,145.452,145.2,145.38,18694.71
22.08.2024 07:00:00.000 UTC,145.382,145.474,145.09,145.244,22275.26
22.08.2024 08:00:00.000 UTC,145.246,145.669,145.246,145.634,27829.56
22.08.2024 09:00:00.000 UTC,145.634,145.757,145.558,145.606,20271.03
22.08.2024 10:00:00.000 UTC,145.607,145.886,145.559,145.76,25199.65
22.08.2024 11:00:00.000 UTC,145.761,146.146,145.738,145.99,22729.93
22.08.2024 12:00:00.000 UTC,145.99,146.342,145.873,146.049,31996.56
22.08.2024 13:00:00.000 UTC,146.047,146.494,145.821,146.273,33571.6
22.08.2024 14:00:00.000 UTC,146.274,146.525,146.223,146.233,22613
22.08.2024 15:00:00.000 UTC,146.234,146.346,145.874,145.976,21422.3
22.08.2024 16:00:00.000 UTC,145.975,146.35,145.963,146.33,20068.17
22.08.2024 17:00:00.000 UTC,146.329,146.49,146.275,146.314,17116.65
22.08.2024 18:00:00.000 UTC,146.314,146.346,146.196,146.221,13478.82
22.08.2024 19:00:00.000 UTC,146.224,146.32,146.176,146.294,8972.41
22.08.2024 20:00:00.000 UTC,146.294,146.372,146.247,146.257,4569.46
22.08.2024 21:00:00.000 UTC,146.257,146.26,146.204,146.219,1314.33
22.08.2024 22:00:00.000 UTC,146.215,146.276,146.148,146.177,3216.82
22.08.2024 23:00:00.000 UTC,146.176,146.234,146.018,146.208,6934.67
23.08.2024 00:00:00.000 UTC,146.208,146.334,145.893,146.073,25655.21
23.08.2024 01:00:00.000 UTC,146.072,146.13,145.462,145.481,22704.41
23.08.2024 02:00:00.000 UTC,145.48,145.695,145.293,145.599,17624.97
23.08.2024 03:00:00.000 UTC,145.6,145.717,145.477,145.667,15244.65
23.08.2024 04:00:00.000 UTC,145.667,145.897,145.575,145.768,14835.95
23.08.2024 05:00:00.000 UTC,145.768,145.769,145.557,145.674,10167.67
23.08.2024 06:00:00.000 UTC,145.673,145.796,145.29,145.452,15121.87
23.08.2024 07:00:00.000 UTC,145.454,145.978,145.414,145.826,15356.9
23.08.2024 08:00:00.000 UTC,145.831,146.022,145.747,145.929,14763.94
23.08.2024 09:00:00.000 UTC,145.929,146.152,145.925,146.137,11846.65
23.08.2024 10:00:00.000 UTC,146.138,146.175,145.991,146.018,8380.4
23.08.2024 11:00:00.000 UTC,146.019,146.1,145.937,146.031,8510.53
23.08.2024 12:00:00.000 UTC,146.031,146.173,145.943,145.986,15647.72
23.08.2024 13:00:00.000 UTC,145.991,146.481,145.977,146.199,17853.54
23.08.2024 14:00:00.000 UTC,146.209,146.266,144.945,145.208,38544.13
23.08.2024 15:00:00.000 UTC,145.206,145.209,144.597,144.862,26697.49
23.08.2024 16:00:00.000 UTC,144.861,144.979,144.754,144.846,13766.32
23.08.2024 17:00:00.000 UTC,144.843,144.852,144.342,144.401,9806.97
23.08.2024 18:00:00.000 UTC,144.401,144.445,144.13,144.293,12238.36
23.08.2024 19:00:00.000 UTC,144.295,144.304,144.047,144.232,6537.27
23.08.2024 20:00:00.000 UTC,144.23,144.404,144.221,144.352,7126.29
25.08.2024 21:00:00.000 UTC,144.227,144.227,143.997,144.026,870.28
25.08.2024 22:00:00.000 UTC,144.025,144.34,143.845,143.9,10077.49
25.08.2024 23:00:00.000 UTC,143.89,144.022,143.558,143.919,14844.2
26.08.2024 00:00:00.000 UTC,143.92,144.052,143.445,143.711,21633.77
26.08.2024 01:00:00.000 UTC,143.711,143.883,143.444,143.738,17307.63
26.08.2024 02:00:00.000 UTC,143.737,143.988,143.533,143.928,12343.39
26.08.2024 03:00:00.000 UTC,143.927,144.09,143.793,143.968,11832.81
26.08.2024 04:00:00.000 UTC,143.97,144.039,143.739,144.039,9318.18
26.08.2024 05:00:00.000 UTC,144.039,144.215,143.923,144.049,8709.06
26.08.2024 06:00:00.000 UTC,144.056,144.066,143.686,143.764,13028.91
26.08.2024 07:00:00.000 UTC,143.765,143.91,143.597,143.885,12940.89
26.08.2024 08:00:00.000 UTC,143.885,143.962,143.777,143.863,9755.02
26.08.2024 09:00:00.000 UTC,143.862,144.001,143.822,143.966,17597.62
26.08.2024 10:00:00.000 UTC,143.966,144.119,143.966,144.033,17502.66
26.08.2024 11:00:00.000 UTC,144.033,144.227,143.962,144.133,24627.28
26.08.2024 12:00:00.000 UTC,144.132,144.36,143.914,143.936,28441.13
26.08.2024 13:00:00.000 UTC,143.934,144.415,143.855,144.408,46101.24
26.08.2024 14:00:00.000 UTC,144.41,144.455,144.106,144.145,35864.8
26.08.2024 15:00:00.000 UTC,144.148,144.604,144.136,144.51,33530.8
26.08.2024 16:00:00.000 UTC,144.512,144.602,144.448,144.459,14164.32
26.08.2024 17:00:00.000 UTC,144.458,144.554,144.318,144.524,13619.92
26.08.2024 18:00:00.000 UTC,144.525,144.652,144.498,144.502,10413.41
26.08.2024 19:00:00.000 UTC,144.502,144.598,144.495,144.598,10075.14
26.08.2024 20:00:00.000 UTC,144.598,144.608,144.454,144.512,2888.27
26.08.2024 21:00:00.000 UTC,144.508,144.535,144.441,144.473,807
26.08.2024 22:00:00.000 UTC,144.472,144.511,144.317,144.363,4784.79
26.08.2024 23:00:00.000 UTC,144.364,144.528,144.229,144.504,10831.52
27.08.2024 00:00:00.000 UTC,144.504,144.859,144.45,144.844,18491.34
27.08.2024 01:00:00.000 UTC,144.845,144.949,144.602,144.696,15297.11
27.08.2024 02:00:00.000 UTC,144.698,144.961,144.65,144.87,15428.36
27.08.2024 03:00:00.000 UTC,144.869,144.97,144.801,144.831,12272.85
27.08.2024 04:00:00.000 UTC,144.832,144.834,144.622,144.638,13083.5
27.08.2024 05:00:00.000 UTC,144.635,144.892,144.573,144.791,18955.38
27.08.2024 06:00:00.000 UTC,144.786,144.86,144.642,144.824,25325.34
27.08.2024 07:00:00.000 UTC,144.825,145.175,144.78,144.996,36933.03
27.08.2024 08:00:00.000 UTC,144.997,145.149,144.94,145.063,22471.87
27.08.2024 09:00:00.000 UTC,145.063,145.072,144.736,144.832,24455.21
27.08.2024 10:00:00.000 UTC,144.833,144.86,144.68,144.777,20983.53
27.08.2024 11:00:00.000 UTC,144.778,144.881,144.506,144.53,26889.76
27.08.2024 12:00:00.000 UTC,144.53,144.601,144.333,144.386,30450.81
27.08.2024 13:00:00.000 UTC,144.382,144.485,144.238,144.33,35930.28
27.08.2024 14:00:00.000 UTC,144.335,144.505,144.15,144.251,34220.16
27.08.2024 15:00:00.000 UTC,144.251,144.368,144.185,144.266,28211.9
27.08.2024 16:00:00.000 UTC,144.266,144.291,144.1,144.135,16041.31
27.08.2024 17:00:00.000 UTC,144.135,144.163,143.943,144.149,17111.85
27.08.2024 18:00:00.000 UTC,144.15,144.151,143.916,144.014,11855.8
27.08.2024 19:00:00.000 UTC,144.015,144.066,143.941,143.974,7716.29
27.08.2024 20:00:00.000 UTC,143.973,144.009,143.919,143.926,4694.07
27.08.2024 21:00:00.000 UTC,143.926,143.999,143.899,143.924,1646.96
27.08.2024 22:00:00.000 UTC,143.926,143.934,143.679,143.864,6935.72
27.08.2024 23:00:00.000 UTC,143.861,143.982,143.722,143.965,9242.83
28.08.2024 00:00:00.000 UTC,143.964,144.247,143.908,144.111,22023.72
28.08.2024 01:00:00.000 UTC,144.11,144.394,144.087,144.36,22295.53
28.08.2024 02:00:00.000 UTC,144.36,144.459,144.292,144.439,15096.2
28.08.2024 03:00:00.000 UTC,144.439,144.489,144.323,144.408,17380.01
28.08.2024 04:00:00.000 UTC,144.408,144.538,144.344,144.354,18286.17
28.08.2024 05:00:00.000 UTC,144.353,144.535,144.289,144.393,20513.5
28.08.2024 06:00:00.000 UTC,144.393,144.603,144.365,144.534,27335.11
28.08.2024 07:00:00.000 UTC,144.533,144.571,144.334,144.561,17691.05
28.08.2024 08:00:00.000 UTC,144.564,144.576,144.32,144.348,21400.68
28.08.2024 09:00:00.000 UTC,144.348,144.348,144.059,144.277,25880.55
28.08.2024 10:00:00.000 UTC,144.277,144.488,144.243,144.41,22634.57
28.08.2024 11:00:00.000 UTC,144.409,144.486,144.269,144.324,22235.99
28.08.2024 12:00:00.000 UTC,144.323,144.777,144.309,144.705,31533.06
28.08.2024 13:00:00.000 UTC,144.708,145.036,144.701,144.843,40156.31
28.08.2024 14:00:00.000 UTC,144.842,144.842,144.44,144.491,37254.86
28.08.2024 15:00:00.000 UTC,144.489,144.626,144.346,144.473,23228.54
28.08.2024 16:00:00.000 UTC,144.472,144.758,144.465,144.737,15602.49
28.08.2024 17:00:00.000 UTC,144.74,144.809,144.57,144.63,18428.87
28.08.2024 18:00:00.000 UTC,144.63,144.727,144.509,144.653,22137.58
28.08.2024 19:00:00.000 UTC,144.652,144.758,144.651,144.701,13116.42
28.08.2024 20:00:00.000 UTC,144.701,144.769,144.415,144.572,18099.67
28.08.2024 21:00:00.000 UTC,144.573,144.573,144.423,144.435,786.93
28.08.2024 22:00:00.000 UTC,144.435,144.483,144.278,144.293,8858.84
28.08.2024 23:00:00.000 UTC,144.294,144.468,144.218,144.435,9394.42
29.08.2024 00:00:00.000 UTC,144.435,144.598,144.269,144.428,22916.21
29.08.2024 01:00:00.000 UTC,144.426,144.657,144.344,144.632,22500.05
29.08.2024 02:00:00.000 UTC,144.633,144.695,144.451,144.586,12679.42
29.08.2024 03:00:00.000 UTC,144.585,144.615,144.476,144.525,14370.11
29.08.2024 04:00:00.000 UTC,144.525,144.714,144.457,144.671,15399.17
29.08.2024 05:00:00.000 UTC,144.671,144.86,144.559,144.616,16316.22
29.08.2024 06:00:00.000 UTC,144.616,144.672,144.461,144.582,20662.85
29.08.2024 07:00:00.000 UTC,144.581,144.844,144.553,144.727,28709.47
29.08.2024 08:00:00.000 UTC,144.726,144.74,144.468,144.69,38435.7
29.08.2024 09:00:00.000 UTC,144.691,144.737,144.443,144.519,31054.34
29.08.2024 10:00:00.000 UTC,144.52,144.586,144.46,144.487,27528.62
29.08.2024 11:00:00.000 UTC,144.486,144.7,144.463,144.59,24267.38
29.08.2024 12:00:00.000 UTC,144.591,145.423,144.516,145.396,43418.8
29.08.2024 13:00:00.000 UTC,145.393,145.495,145.26,145.372,53953.48
29.08.2024 14:00:00.000 UTC,145.371,145.553,145.182,145.347,47858.63
29.08.2024 15:00:00.000 UTC,145.347,145.391,144.976,144.983,35027.38
29.08.2024 16:00:00.000 UTC,144.983,145.043,144.901,145,19466.09
29.08.2024 17:00:00.000 UTC,145.002,145.017,144.815,144.854,16258.65
29.08.2024 18:00:00.000 UTC,144.854,144.896,144.726,144.778,22670.45
29.08.2024 19:00:00.000 UTC,144.777,144.933,144.756,144.913,27545.64
29.08.2024 20:00:00.000 UTC,144.915,145.011,144.9,144.954,17094.24
29.08.2024 21:00:00.000 UTC,144.942,145.024,144.88,144.952,728.61
29.08.2024 22:00:00.000 UTC,144.944,145.013,144.837,144.902,3568.03
29.08.2024 23:00:00.000 UTC,144.9,145.072,144.833,144.891,6212.34
30.08.2024 00:00:00.000 UTC,144.89,144.941,144.653,144.722,14279.45
30.08.2024 01:00:00.000 UTC,144.722,144.876,144.685,144.762,16806.31
30.08.2024 02:00:00.000 UTC,144.761,144.843,144.702,144.77,11539.8
30.08.2024 03:00:00.000 UTC,144.77,144.805,144.752,144.792,5146.45
30.08.2024 04:00:00.000 UTC,144.793,144.884,144.774,144.846,11488.47
30.08.2024 05:00:00.000 UTC,144.845,144.944,144.788,144.856,14874.58
30.08.2024 06:00:00.000 UTC,144.867,145.09,144.867,144.952,24574.59
30.08.2024 07:00:00.000 UTC,144.953,145.008,144.815,144.932,21281.37
30.08.2024 08:00:00.000 UTC,144.93,145.134,144.848,145.117,2016
30.08.2024 09:00:00.000 UTC,145.118,145.15,145.018,145.131,20673.79
30.08.2024 10:00:00.000 UTC,145.132,145.293,145.107,145.292,20164.34
30.08.2024 11:00:00.000 UTC,145.291,145.456,145.227,145.426,19115.55
30.08.2024 12:00:00.000 UTC,145.422,145.746,145.247,145.634,39812.37
30.08.2024 13:00:00.000 UTC,145.633,145.69,145.424,145.592,39306.37
30.08.2024 14:00:00.000 UTC,145.588,145.718,145.313,145.591,50488.81
30.08.2024 15:00:00.000 UTC,145.591,145.969,145.556,145.954,38088.21
30.08.2024 16:00:00.000 UTC,145.955,146.246,145.908,146.223,28494
30.08.2024 17:00:00.000 UTC,146.224,146.243,146.07,146.152,22649.56
30.08.2024 18:00:00.000 UTC,146.151,146.174,146.049,146.093,14777.3
30.08.2024 19:00:00.000 UTC,146.095,146.245,146.068,146.183,12420.37
30.08.2024 20:00:00.000 UTC,146.184,146.212,146.088,146.113,8740.55
